area,rt,mz_range:min,mz_range:max,charge,fragment_scans,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,rt_range:min,rt_range:max,mz,spectral_db_matches:spectral_db_matches,spectral_db_matches:compound_name,spectral_db_matches:similarity_score,spectral_db_matches:n_matching_signals,spectral_db_matches:explained_intensity_percent,spectral_db_matches:ion_adduct,spectral_db_matches:mol_formula,spectral_db_matches:smiles,spectral_db_matches:inchi,spectral_db_matches:neutral_mass,spectral_db_matches:precursor_mz,spectral_db_matches:mz_diff,spectral_db_matches:mz_diff_ppm,spectral_db_matches:rt_absolute_error,spectral_db_matches:entry_id,spectral_db_matches:cas,intensity_range:min,intensity_range:max,feature_group,ion_identities:iin_id,ion_identities:ion_identities,ion_identities:list_size,ion_identities:neutral_mass,ion_identities:partner_row_ids,ion_identities:iin_relationship,ion_identities:consensus_formulas,ion_identities:simple_formulas,id,molecular_networking:net_cluster_id,molecular_networking:net_community_id,molecular_networking:edges,molecular_networking:net_cluster_size,molecular_networking:net_community_size,height,datafile:137_C.mzML:area,datafile:137_C.mzML:rt,datafile:137_C.mzML:mz_range:min,datafile:137_C.mzML:mz_range:max,datafile:137_C.mzML:charge,datafile:137_C.mzML:fragment_scans,datafile:137_C.mzML:rt_ms2_apex_distance,datafile:137_C.mzML:fwhm,datafile:137_C.mzML:rt_range:min,datafile:137_C.mzML:rt_range:max,datafile:137_C.mzML:feature_state,datafile:137_C.mzML:mz,datafile:137_C.mzML:intensity_range:min,datafile:137_C.mzML:intensity_range:max,datafile:137_C.mzML:asymmetry_factor,datafile:137_C.mzML:isotopes,datafile:137_C.mzML:tailing_factor,datafile:137_C.mzML:height,datafile:RSZ_C.mzML:area,datafile:RSZ_C.mzML:rt,datafile:RSZ_C.mzML:mz_range:min,datafile:RSZ_C.mzML:mz_range:max,datafile:RSZ_C.mzML:charge,datafile:RSZ_C.mzML:fragment_scans,datafile:RSZ_C.mzML:rt_ms2_apex_distance,datafile:RSZ_C.mzML:fwhm,datafile:RSZ_C.mzML:rt_range:min,datafile:RSZ_C.mzML:rt_range:max,datafile:RSZ_C.mzML:feature_state,datafile:RSZ_C.mzML:mz,datafile:RSZ_C.mzML:intensity_range:min,datafile:RSZ_C.mzML:intensity_range:max,datafile:RSZ_C.mzML:asymmetry_factor,datafile:RSZ_C.mzML:isotopes,datafile:RSZ_C.mzML:tailing_factor,datafile:RSZ_C.mzML:height
1.03E6,8.5688,550.24951,550.25262,1,1,0.5,1,0,1,0,0,0,0,8.41,8.616,550.25167,,,,,,,,,,,,,,,,,1.626E6,9E6,70,45,[M+Na]+,2,527.26249,713;712,,,,713,230,-1,0,1,0,9E6,1.03E6,8.5688,550.24951,550.25262,1,1,-0.0172,0.1215,8.41,8.616,DETECTED,550.25167,1.626E6,9E6,0.3156,3,0.6486,9E6,,,,,,,,,,,UNKNOWN,,,,,,,
2.335E6,8.5835,303.23114,303.23172,1,1,0.5,1,0,1,0,0,0,0,8.2724,8.6502,303.23132,"""all-cis-5,8,11,14,17-icosapentaenoic acid"" (0.736)","""all-cis-5,8,11,14,17-icosapentaenoic acid""",0.736,49,0.7789,[M+H]+,,CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(O)=O,"""InChI=1S/C20H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h3-4,6-7,9-10,12-13,15-16H,2,5,8,11,14,17-19H2,1H3,(H,21,22)/b4-3-,7-6-,10-9-,13-12-,16-15-""",302.225,303.232,-0.00068,-2.26,,CCMSLIB00006581637,N/A,1.641E6,1.246E7,71,,,,,,,,,714,2,22,7,56,5,1.246E7,,,,,,,,,,,UNKNOWN,,,,,,,,2.335E6,8.5835,303.23114,303.23172,1,1,0.0047,0.1392,8.2724,8.6502,DETECTED,303.23132,1.641E6,1.246E7,0.2235,2,0.6071,1.246E7
1.442E7,8.5835,559.32263,559.32294,1,1,0.5,1,0,1,0,0,0,0,8.4954,8.6284,559.32286,,,,,,,,,,,,,,,,,1.971E5,2.093E8,71,,,,,,,,,717,231,-1,0,1,0,2.093E8,,,,,,,,,,,UNKNOWN,,,,,,,,1.442E7,8.5835,559.32263,559.32294,1,1,-0.0184,0.0699,8.4954,8.6284,DETECTED,559.32286,1.971E5,2.093E8,0.7209,4,0.8442,2.093E8
3.083E6,8.5908,213.13818,213.13849,1,1,0.5,1,0,1,0,0,0,0,8.4556,8.6599,213.13835,,,,,,,,,,,,,,,,,4.955E5,3.677E7,,,,,,,,,,718,232,-1,0,1,0,3.677E7,3.083E6,8.5908,213.13818,213.13849,1,1,-0.0174,0.0846,8.4556,8.6599,DETECTED,213.13835,4.955E5,3.677E7,1.1897,5,1.0276,3.677E7,,,,,,,,,,,UNKNOWN,,,,,,,
5.118E6,8.6053,353.22888,353.23001,1,1,0.5,1,0,1,0,0,0,0,8.4734,8.672,353.22905,,,,,,,,,,,,,,,,,2.414E5,3.55E7,72,,,,,,,,,719,233,-1,0,1,0,3.55E7,,,,,,,,,,,UNKNOWN,,,,,,,,5.118E6,8.6053,353.22888,353.23001,1,1,-0.0631,0.1643,8.4734,8.672,DETECTED,353.22905,2.414E5,3.55E7,0.5057,2,0.7529,3.55E7
1.882E6,8.6053,507.29116,507.29236,1,1,0.5,1,0,1,0,0,0,0,8.4954,8.6502,507.29214,,,,,,,,,,,,,,,,,2.335E6,2.303E7,72,,,,,,,,,720,55,91,1,2,2,2.303E7,,,,,,,,,,,UNKNOWN,,,,,,,,1.882E6,8.6053,507.29116,507.29236,1,1,-0.0183,0.1238,8.4954,8.6502,DETECTED,507.29214,2.335E6,2.303E7,0.5085,5,0.7041,2.303E7
5.404E5,8.6053,583.38306,583.38416,1,1,0.5,1,0,1,0,0,0,0,8.5399,8.6502,583.38341,,,,,,,,,,,,,,,,,2.057E6,7.783E6,72,46,[M+H-H2O]+,2,600.38626,725;723,,,,723,2,1,2,56,28,7.783E6,,,,,,,,,,,UNKNOWN,,,,,,,,5.404E5,8.6053,583.38306,583.38416,1,1,0.0265,0.0947,8.5399,8.6502,DETECTED,583.38341,2.057E6,7.783E6,0.686,2,0.843,7.783E6
3.936E5,8.616,736.31934,736.3211,1,1,0.5,1,0,1,0,0,0,0,8.5469,8.682,736.32016,,,,,,,,,,,,,,,,,1.733E6,5.204E6,59,,,,,,,,,728,1,-1,1,126,0,5.204E6,3.936E5,8.616,736.31934,736.3211,1,1,0.0047,0.0765,8.5469,8.682,DETECTED,736.32016,1.733E6,5.204E6,0.9561,4,0.978,5.204E6,,,,,,,,,,,UNKNOWN,,,,,,,
1.86E6,8.6284,479.31073,479.31354,1,1,0.5,1,0,1,0,0,0,0,8.5172,8.672,479.31091,,,,,,,,,,,,,,,,,1.024E6,2.857E7,72,,,,,,,,,730,51,82,1,2,2,2.857E7,,,,,,,,,,,UNKNOWN,,,,,,,,1.86E6,8.6284,479.31073,479.31354,1,1,-0.0181,0.066,8.5172,8.672,DETECTED,479.31091,1.024E6,2.857E7,0.1878,4,0.7113,2.857E7
7.613E5,8.6284,539.77435,539.77612,1,1,0.5,1,0,1,0,0,0,0,8.5399,8.672,539.77532,,,,,,,,,,,,,,,,,2.016E6,9.327E6,72,,,,,,,,,731,234,-1,0,1,0,9.327E6,,,,,,,,,,,UNKNOWN,,,,,,,,7.613E5,8.6284,539.77435,539.77612,1,1,0.0253,0.0866,8.5399,8.672,DETECTED,539.77532,2.016E6,9.327E6,0.4931,2,0.7466,9.327E6
1.696E6,8.6502,524.76868,524.77057,1,1,0.5,1,0,1,0,0,0,0,8.4516,8.7174,524.77012,,,,,,,,,,,,,,,,,1.291E6,1.045E7,,,,,,,,,,736,29,-1,1,3,0,1.045E7,,,,,,,,,,,UNKNOWN,,,,,,,,1.696E6,8.6502,524.76868,524.77057,1,1,0.0047,0.1619,8.4516,8.7174,DETECTED,524.77012,1.291E6,1.045E7,0.3749,2,0.6691,1.045E7
4.816E6,8.6502,673.35291,673.35571,1,1,0.5,1,0,1,0,0,0,0,8.5172,8.7174,673.35376,,,,,,,,,,,,,,,,,1.595E6,5.921E7,,,,,,,,,,737,56,92,1,2,2,5.921E7,,,,,,,,,,,UNKNOWN,,,,,,,,4.816E6,8.6502,673.35291,673.35571,1,1,-0.0171,0.0813,8.5172,8.7174,DETECTED,673.35376,1.595E6,5.921E7,1.4709,4,0.8252,5.921E7
1.295E7,8.682,494.26315,494.26447,1,1,0.5,1,0,1,0,0,0,0,8.5007,8.7503,494.26367,,,,,,,,,,,,,,,,,6.257E5,1.592E8,73,47,[M+H-H2O]+,3,511.26643,742;744,,,,742,4,3,21,32,23,1.592E8,1.295E7,8.682,494.26315,494.26447,1,1,-0.0174,0.0773,8.5007,8.7503,DETECTED,494.26367,6.257E5,1.592E8,1.1431,5,1.0035,1.592E8,,,,,,,,,,,UNKNOWN,,,,,,,
3.325E6,8.682,534.25592,534.25702,1,1,0.5,1,0,1,0,0,0,0,8.5007,8.7278,534.25628,,,,,,,,,,,,,,,,,1.032E6,3.553E7,73,47,[M+Na]+,3,511.26643,742;744;743,,,,744,235,-1,0,1,0,3.553E7,3.325E6,8.682,534.25592,534.25702,1,1,-0.0864,0.1021,8.5007,8.7278,DETECTED,534.25628,1.032E6,3.553E7,0.3452,3,0.6519,3.553E7,,,,,,,,,,,UNKNOWN,,,,,,,
6.742E7,8.6956,531.77783,531.77869,1,1,0.5,1,0,1,0,0,0,0,8.5399,8.7611,531.77797,,,,,,,,,,,,,,,,,1.496E6,8.482E8,74,,,,,,,,,746,29,81,2,3,2,8.482E8,,,,,,,,,,,UNKNOWN,,,,,,,,6.742E7,8.6956,531.77783,531.77869,1,1,-0.0431,0.0785,8.5399,8.7611,DETECTED,531.77797,1.496E6,8.482E8,1.3485,3,1.014,8.482E8
8.13E6,8.6956,542.76807,542.76896,1,1,0.5,1,0,1,0,0,0,0,8.6053,8.8283,542.76852,,,,,,,,,,,,,,,,,4.23E6,6.605E7,74,,,,,,,,,747,236,-1,0,1,0,6.605E7,,,,,,,,,,,UNKNOWN,,,,,,,,8.13E6,8.6956,542.76807,542.76896,1,1,0.0023,0.158,8.6053,8.8283,DETECTED,542.76852,4.23E6,6.605E7,2.1179,3,1.461,6.605E7
1.417E6,8.6956,550.75104,550.75177,1,1,0.5,1,0,1,0,0,0,0,8.6284,8.7391,550.75133,,,,,,,,,,,,,,,,,5.713E6,2.03E7,74,,,,,,,,,748,237,-1,0,1,0,2.03E7,,,,,,,,,,,UNKNOWN,,,,,,,,1.417E6,8.6956,550.75104,550.75177,1,1,0.0047,0.1033,8.6284,8.7391,DETECTED,550.75133,5.713E6,2.03E7,0.6468,2,0.8234,2.03E7
1.339E6,8.7058,450.23676,450.2396,1,1,0.5,1,1,1,0,0,0,0,8.5469,8.7503,450.23784,,,,,,,,,,,,,,,,,4.549E5,1.563E7,73,,,,,,,,,751,4,3,7,32,23,1.563E7,1.339E6,8.7058,450.23676,450.2396,1,1,-0.0424,0.0868,8.5469,8.7503,DETECTED,450.23784,4.549E5,1.563E7,0.4028,2,0.6719,1.563E7,,,,,,,,,,,UNKNOWN,,,,,,,
1.067E6,8.7058,973.5025,973.50409,1,1,0.5,1,0,1,0,0,0,0,8.616,8.7503,973.50332,,,,,,,,,,,,,,,,,9.54E5,1.408E7,73,,,,,,,,,752,4,3,6,32,23,1.408E7,1.067E6,8.7058,973.5025,973.50409,1,1,0.0244,0.0786,8.616,8.7503,DETECTED,973.50332,9.54E5,1.408E7,0.6723,3,0.823,1.408E7,,,,,,,,,,,UNKNOWN,,,,,,,
1.142E6,8.7174,254.17377,254.17432,1,1,0.5,1,0,1,0,0,0,0,8.6284,8.7611,254.17418,,,,,,,,,,,,,,,,,2.118E6,1.498E7,74,,,,,,,,,753,238,-1,0,1,0,1.498E7,,,,,,,,,,,UNKNOWN,,,,,,,,1.142E6,8.7174,254.17377,254.17432,1,1,0.0035,0.0783,8.6284,8.7611,DETECTED,254.17418,2.118E6,1.498E7,0.6264,2,0.7455,1.498E7
1.705E6,8.7174,364.18552,364.18581,1,1,0.5,1,0,1,0,0,0,0,8.6284,8.7611,364.18568,,,,,,,,,,,,,,,,,3.034E6,2.178E7,74,,,,,,,,,754,239,-1,0,1,0,2.178E7,,,,,,,,,,,UNKNOWN,,,,,,,,1.705E6,8.7174,364.18552,364.18581,1,1,0.024,0.0782,8.6284,8.7611,DETECTED,364.18568,3.034E6,2.178E7,0.6313,2,0.7455,2.178E7
1.471E6,8.7174,405.19337,405.19467,1,1,0.5,1,0,1,0,0,0,0,8.6284,8.7611,405.19415,,,,,,,,,,,,,,,,,2.728E6,1.888E7,74,,,,,,,,,755,240,-1,0,1,0,1.888E7,,,,,,,,,,,UNKNOWN,,,,,,,,1.471E6,8.7174,405.19337,405.19467,1,1,0.0023,0.085,8.6284,8.7611,DETECTED,405.19415,2.728E6,1.888E7,0.6248,2,0.7455,1.888E7
1.272E6,8.7391,454.27866,454.27969,1,1,0.5,1,0,1,0,0,0,0,8.672,8.7845,454.27887,"NCGC00347750-02!(E,2S,3R,4R,5S)-4-acetyloxy-2-amino-3,5,14-trihydroxyicos-6-enoic acid [IIN-based: Match] (0.726)","NCGC00347750-02!(E,2S,3R,4R,5S)-4-acetyloxy-2-amino-3,5,14-trihydroxyicos-6-enoic acid [IIN-based: Match]",0.726,9,0.4453,[M+Na]+,,CCCCCCC(O)CCCCCC\\C=C\\[C@H](O)[C@@H](OC(C)=O)[C@H](O)[C@H](N)C(O)=O,"InChI=1S/C22H41NO7/c1-3-4-5-10-13-17(25)14-11-8-6-7-9-12-15-18(26)21(30-16(2)24)20(27)19(23)22(28)29/h12,15,17-21,25-27H,3-11,13-14,23H2,1-2H3,(H,28,29)/b15-12+/t17?,18-,19-,20+,21+/m0/s1",431.289,454.278,0.00087,1.92,,CCMSLIB00005723156,N/A,7.342E6,1.805E7,,,,,,,,,,756,3,21,5,40,6,1.805E7,,,,,,,,,,,UNKNOWN,,,,,,,,1.272E6,8.7391,454.27866,454.27969,1,1,0.0035,0.0727,8.672,8.7845,DETECTED,454.27887,7.342E6,1.805E7,0.6764,2,0.8382,1.805E7
4.481E6,8.7391,517.22589,517.22729,1,1,0.5,1,0,1,0,0,0,0,8.6502,8.7845,517.22712,,,,,,,,,,,,,,,,,4.892E5,6.869E7,76,48,[M+H]+,2,516.21967,757;758,,,,757,7,6,8,17,17,6.869E7,,,,,,,,,,,UNKNOWN,,,,,,,,4.481E6,8.7391,517.22589,517.22729,1,1,0.0268,0.1549,8.6502,8.7845,DETECTED,517.22712,4.892E5,6.869E7,0.9897,4,0.8788,6.869E7
5.404E6,8.7391,539.20679,539.20916,1,1,0.5,1,0,1,0,0,0,0,8.6284,8.8064,539.20872,,,,,,,,,,,,,,,,,1.413E6,6.666E7,76,48,[M+Na]+,2,516.21967,757;758,,,,758,7,6,8,17,17,6.666E7,,,,,,,,,,,UNKNOWN,,,,,,,,5.404E6,8.7391,539.20679,539.20916,1,1,0.0243,0.0827,8.6284,8.8064,DETECTED,539.20872,1.413E6,6.666E7,1.4812,3,1.0038,6.666E7
2.996E6,8.7447,349.25702,349.25781,1,2,1,2,0,0.983,0.14,0.00005,0.0112,0,8.5908,8.8283,349.25751,,,,,,,,,,,,,,,,,4.718E5,2.548E7,76,51,[M+H]+,2,348.25022,759;782,,,,759,6,7,10,18,16,2.548E7,1.994E6,8.7503,349.25702,349.25781,1,1,-0.0177,0.1072,8.5908,8.8167,DETECTED,349.25749,4.718E5,1.903E7,0.7331,2,0.7904,1.903E7,2.996E6,8.7391,349.25735,349.25769,1,1,-0.0171,0.1209,8.6053,8.8283,DETECTED,349.25754,1.3E6,2.548E7,0.9693,3,0.9013,2.548E7
2.518E6,8.7503,121.06377,121.06484,1,1,0.5,1,0,1,0,0,0,0,8.616,8.8167,121.0642,,,,,,,,,,,,,,,,,3.043E6,2.261E7,76,,,,,,,,,764,37,87,1,2,2,2.261E7,2.518E6,8.7503,121.06377,121.06484,1,1,-0.0881,0.111,8.616,8.8167,DETECTED,121.0642,3.043E6,2.261E7,0.5568,2,0.7473,2.261E7,,,,,,,,,,,UNKNOWN,,,,,,,
8.096E5,8.7503,131.04843,131.04889,,1,0.5,1,0,1,0,0,0,0,8.5007,8.8167,131.04869,,,,,,,,,,,,,,,,,6.327E5,5.753E6,76,,,,,,,,,765,241,-1,0,1,0,5.753E6,8.096E5,8.7503,131.04843,131.04889,,1,0.0036,0.1328,8.5007,8.8167,DETECTED,131.04869,6.327E5,5.753E6,0.2879,,0.6331,5.753E6,,,,,,,,,,,UNKNOWN,,,,,,,
2.268E8,8.7503,480.24655,480.2485,1,2,0.5,1,0,1,0,0,0,0,8.5688,8.8167,480.2482,,,,,,,,,,,,,,,,,1.281E7,2.11E9,76,49,[M+H]+,4,479.24073,778;781;768,,,,768,4,3,25,32,23,2.11E9,2.268E8,8.7503,480.24655,480.2485,1,2,-0.1534,0.1086,8.5688,8.8167,DETECTED,480.2482,1.281E7,2.11E9,0.6066,4,0.7624,2.11E9,,,,,,,,,,,UNKNOWN,,,,,,,
1.61E7,8.7503,959.48627,959.48938,1,1,0.5,1,0,1,0,0,0,0,8.616,8.7947,959.48874,,,,,,,,,,,,,,,,,4.401E6,1.998E8,76,49,[2M+H]+,4,479.24073,778;770,,,,770,4,3,6,32,23,1.998E8,1.61E7,8.7503,959.48627,959.48938,1,1,-0.0659,0.1047,8.616,8.7947,DETECTED,959.48874,4.401E6,1.998E8,0.5012,4,0.7143,1.998E8,,,,,,,,,,,UNKNOWN,,,,,,,
1.78E6,8.7611,466.27896,466.27943,1,1,0.5,1,0,1,0,0,0,0,8.6956,8.8064,466.2791,,,,,,,,,,,,,,,,,7.988E6,2.564E7,65,,,,,,,,,774,3,31,2,40,5,2.564E7,,,,,,,,,,,UNKNOWN,,,,,,,,1.78E6,8.7611,466.27896,466.27943,1,1,-0.0173,0.086,8.6956,8.8064,DETECTED,466.2791,7.988E6,2.564E7,0.6934,3,0.8467,2.564E7
1.642E6,8.7611,729.29181,729.29254,1,1,0.5,1,0,1,0,0,0,0,8.6956,8.8064,729.29206,,,,,,,,,,,,,,,,,9.162E6,2.306E7,65,,,,,,,,,776,7,6,8,17,17,2.306E7,,,,,,,,,,,UNKNOWN,,,,,,,,1.642E6,8.7611,729.29181,729.29254,1,1,0.0258,0.0722,8.6956,8.8064,DETECTED,729.29206,9.162E6,2.306E7,0.6934,3,0.8467,2.306E7
2.097E6,8.7725,499.2215,499.22223,2,1,0.5,1,0,1,0,0,0,0,8.616,8.839,499.22179,,,,,,,,,,,,,,,,,2.559E6,1.476E7,76,,,,,,,,,777,242,-1,0,1,0,1.476E7,2.097E6,8.7725,499.2215,499.22223,2,1,-0.0174,0.1631,8.616,8.839,DETECTED,499.22179,2.559E6,1.476E7,0.462,2,0.7127,1.476E7,,,,,,,,,,,UNKNOWN,,,,,,,
1.982E7,8.7725,502.22839,502.23053,1,2,0.5,1,0,1,0,0,0,0,8.5688,8.9072,502.22983,,,,,,,,,,,,,,,,,2.897E6,9.827E7,76,49,[M+Na]+,4,479.24073,778;770;768,,,,778,243,-1,0,1,0,9.827E7,1.982E7,8.7725,502.22839,502.23053,1,2,-0.0854,0.296,8.5688,8.9072,DETECTED,502.22983,2.897E6,9.827E7,0.8389,3,0.8812,9.827E7,,,,,,,,,,,UNKNOWN,,,,,,,
8.799E5,8.7725,528.26758,528.2702,1,1,0.5,1,0,1,0,0,0,0,8.6599,8.839,528.26875,,,,,,,,,,,,,,,,,2.478E6,8.194E6,76,,,,,,,,,779,4,3,18,32,23,8.194E6,8.799E5,8.7725,528.26758,528.2702,1,1,0.0047,0.0945,8.6599,8.839,DETECTED,528.26875,2.478E6,8.194E6,0.5917,2,0.7958,8.194E6,,,,,,,,,,,UNKNOWN,,,,,,,
1.428E6,8.7725,738.83917,738.84271,1,1,0.5,1,0,1,0,0,0,0,8.6378,8.839,738.84101,,,,,,,,,,,,,,,,,9.704E5,1.179E7,76,,,,,,,,,780,244,-1,0,1,0,1.179E7,1.428E6,8.7725,738.83917,738.84271,1,1,-0.0199,0.1229,8.6378,8.839,DETECTED,738.84101,9.704E5,1.179E7,0.6021,2,0.7867,1.179E7,,,,,,,,,,,UNKNOWN,,,,,,,
9.731E6,8.7725,981.46613,981.47089,1,1,0.5,1,0,1,0,0,0,0,8.5908,8.839,981.47049,,,,,,,,,,,,,,,,,6.534E5,8.312E7,76,49,[2M+Na]+,4,479.24073,781;768,,,,781,22,52,2,4,3,8.312E7,9.731E6,8.7725,981.46613,981.47089,1,1,-0.0644,0.1154,8.5908,8.839,DETECTED,981.47049,6.534E5,8.312E7,0.5262,4,0.7396,8.312E7,,,,,,,,,,,UNKNOWN,,,,,,,
2.052E6,8.7785,371.23895,371.2403,1,2,1,2,0,0.99,0.03,0.00001,0.012,0,8.5835,8.8283,371.23943,,,,,,,,,,,,,,,,,1.086E6,1.819E7,76,51,[M+Na]+,2,348.25022,759;782,,,,782,245,-1,0,1,0,1.819E7,1.976E6,8.7725,371.23932,371.2403,,1,-0.062,0.1559,8.5908,8.8167,DETECTED,371.23942,1.086E6,1.604E7,0.2988,,0.6375,1.604E7,2.052E6,8.7845,371.23895,371.23999,1,1,0.0035,0.1336,8.5835,8.8283,DETECTED,371.23943,1.267E6,1.819E7,0.257,3,0.6185,1.819E7
8.119E5,8.7845,488.26022,488.26228,1,1,0.5,1,0,1,0,0,0,0,8.6956,8.8502,488.2606,,,,,,,,,,,,,,,,,2.128E6,7.935E6,76,,,,,,,,,783,246,-1,0,1,0,7.935E6,,,,,,,,,,,UNKNOWN,,,,,,,,8.119E5,8.7845,488.26022,488.26228,1,1,0.0255,0.1227,8.6956,8.8502,DETECTED,488.2606,2.128E6,7.935E6,0.739,2,0.8695,7.935E6
2.347E6,8.8283,321.24152,321.24194,1,1,0.5,1,0,1,0,0,0,0,8.672,8.9178,321.24173,DITERPENE DERIV 329 (0.870),DITERPENE DERIV 329,0.87,28,0.7288,[M+H]+,C20H32O3,CC1=CC(=O)CC2C1(C)CCC(C)C2(C)CCC(C)CC(=O)O,"InChI=1S/C20H32O3/c1-13(10-18(22)23)6-8-19(4)14(2)7-9-20(5)15(3)11-16(21)12-17(19)20/h11,13-14,17H,6-10,12H2,1-5H3,(H,22,23)",320.23514,321.24242,-0.00069,-2.15,7.7183,,,2.818E6,1.639E7,75,,,,,,,,,786,2,22,4,56,5,1.639E7,,,,,,,,,,,UNKNOWN,,,,,,,,2.347E6,8.8283,321.24152,321.24194,1,1,-0.0391,0.1895,8.672,8.9178,DETECTED,321.24173,2.818E6,1.639E7,0.5724,2,0.7862,1.639E7
3.234E6,8.8283,410.25208,410.253,1,1,0.5,1,0,1,0,0,0,0,8.7611,8.8741,410.25272,,,,,,,,,,,,,,,,,1.117E7,4.996E7,75,,,,,,,,,787,3,21,5,40,6,4.996E7,,,,,,,,,,,UNKNOWN,,,,,,,,3.234E6,8.8283,410.25208,410.253,1,1,-0.0172,0.0819,8.7611,8.8741,DETECTED,410.25272,1.117E7,4.996E7,0.6811,5,0.8405,4.996E7
2.054E6,8.8502,507.29062,507.29257,1,1,0.5,1,0,1,0,0,0,0,8.7611,8.8741,507.29192,,,,,,,,,,,,,,,,,1.452E6,3.264E7,75,,,,,,,,,789,55,91,1,2,2,3.264E7,,,,,,,,,,,UNKNOWN,,,,,,,,2.054E6,8.8502,507.29062,507.29257,1,1,0.0026,0.0675,8.7611,8.8741,DETECTED,507.29192,1.452E6,3.264E7,0.3797,6,0.6828,3.264E7
1.628E6,8.8502,587.74797,587.7489,1,1,0.5,1,0,1,0,0,0,0,8.7845,8.9178,587.7482,,,,,,,,,,,,,,,,,6.609E6,1.849E7,78,,,,,,,,,790,45,69,1,2,2,1.849E7,,,,,,,,,,,UNKNOWN,,,,,,,,1.628E6,8.8502,587.74797,587.7489,1,1,0.005,0.0911,8.7845,8.9178,DETECTED,587.7482,6.609E6,1.849E7,1.029,2,1.0145,1.849E7
2.955E6,8.8502,731.35797,731.36005,1,1,0.5,1,0,1,0,0,0,0,8.7391,8.9413,731.35923,,,,,,,,,,,,,,,,,1.319E6,2.54E7,78,,,,,,,,,791,247,-1,0,1,0,2.54E7,,,,,,,,,,,UNKNOWN,,,,,,,,2.955E6,8.8502,731.35797,731.36005,1,1,-0.0184,0.1292,8.7391,8.9413,DETECTED,731.35923,1.319E6,2.54E7,1.089,3,1.0099,2.54E7
1.906E6,8.8625,436.25772,436.25892,1,1,0.5,1,0,1,0,0,0,0,8.7725,8.9298,436.25865,,,,,,,,,,,,,,,,,2.001E6,2.255E7,78,,,,,,,,,794,4,3,18,32,23,2.255E7,1.906E6,8.8625,436.25772,436.25892,1,1,-0.0187,0.0851,8.7725,8.9298,DETECTED,436.25865,2.001E6,2.255E7,1.0169,3,0.9575,2.255E7,,,,,,,,,,,UNKNOWN,,,,,,,
1.937E6,8.8625,450.23767,450.23837,1,1,0.5,1,1,1,0,0,0,0,8.7503,8.9072,450.23797,,,,,,,,,,,,,,,,,6.87E6,1.917E7,68,,,,,,,,,795,4,3,6,32,23,1.917E7,1.937E6,8.8625,450.23767,450.23837,1,1,-0.0199,0.1067,8.7503,8.9072,DETECTED,450.23797,6.87E6,1.917E7,0.3986,2,0.6993,1.917E7,,,,,,,,,,,UNKNOWN,,,,,,,
2.014E6,8.8625,838.52728,838.53113,1,1,0.5,1,0,1,0,0,0,0,8.7058,8.9298,838.53006,,,,,,,,,,,,,,,,,2.607E6,1.502E7,68,,,,,,,,,796,4,-1,1,32,0,1.502E7,2.014E6,8.8625,838.52728,838.53113,1,1,-0.0411,0.1377,8.7058,8.9298,DETECTED,838.53006,2.607E6,1.502E7,0.4571,3,0.7146,1.502E7,,,,,,,,,,,UNKNOWN,,,,,,,
2.747E6,8.8741,496.28766,496.28979,1,1,0.5,1,0,1,0,0,0,0,8.8064,8.9413,496.2896,,,,,,,,,,,,,,,,,8.829E6,3.197E7,78,52,[M+H]+,2,495.28224,801;804,,,,801,248,-1,0,1,0,3.197E7,,,,,,,,,,,UNKNOWN,,,,,,,,2.747E6,8.8741,496.28766,496.28979,1,1,0.0047,0.0995,8.8064,8.9413,DETECTED,496.2896,8.829E6,3.197E7,0.993,3,0.9965,3.197E7
2.068E6,8.8741,518.27069,518.27191,1,1,0.5,1,0,1,0,0,0,0,8.8064,8.9413,518.27137,,,,,,,,,,,,,,,,,6.749E6,2.526E7,78,52,[M+Na]+,2,495.28224,801;804,,,,804,249,-1,0,1,0,2.526E7,,,,,,,,,,,UNKNOWN,,,,,,,,2.068E6,8.8741,518.27069,518.27191,1,1,0.0241,0.0922,8.8064,8.9413,DETECTED,518.27137,6.749E6,2.526E7,0.993,3,0.9965,2.526E7
2.033E6,8.8741,535.32269,535.32336,1,1,0.5,1,0,1,0,0,0,0,8.7611,8.9178,535.32313,,,,,,,,,,,,,,,,,4.414E6,2.34E7,78,,,,,,,,,805,250,-1,0,1,0,2.34E7,,,,,,,,,,,UNKNOWN,,,,,,,,2.033E6,8.8741,535.32269,535.32336,1,1,0.0266,0.0978,8.7611,8.9178,DETECTED,535.32313,4.414E6,2.34E7,0.4399,3,0.6932,2.34E7
